pre,post,ACD_avg,ACD_max,ACD_sum,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOCU,NOF_avg,NOF_max,NOF_sum,NOI_avg,NOI_max,NOI_sum,NOM_avg,NOM_max,NOM_sum,NOT_avg,NOT_max,NOT_sum,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC_avg,TLOC_max,TLOC_sum,VG_avg,VG_max,VG_sum,AnonymousClassDeclaration,ArrayAccess,ArrayCreation,ArrayInitializer,ArrayType,AssertStatement,Assignment,Block,BooleanLiteral,BreakStatement,CastExpression,CatchClause,CharacterLiteral,ClassInstanceCreation,CompilationUnit,ConditionalExpression,ConstructorInvocation,ContinueStatement,DoStatement,EmptyStatement,ExpressionStatement,FieldAccess,FieldDeclaration,ForStatement,IfStatement,ImportDeclaration,InfixExpression,Initializer,Javadoc,LabeledStatement,MethodDeclaration,MethodInvocation,NullLiteral,NumberLiteral,PackageDeclaration,ParenthesizedExpression,PostfixExpression,PrefixExpression,PrimitiveType,QualifiedName,ReturnStatement,SimpleName,SimpleType,SingleVariableDeclaration,StringLiteral,SuperConstructorInvocation,SuperFieldAccess,SuperMethodInvocation,SwitchCase,SwitchStatement,SynchronizedStatement,ThisExpression,ThrowStatement,TryStatement,TypeDeclaration,TypeDeclarationStatement,TypeLiteral,VariableDeclarationExpression,VariableDeclarationFragment,VariableDeclarationStatement,WhileStatement,InstanceofExpression,LineComment,BlockComment,TagElement,TextElement,MemberRef,MethodRef,MethodRefParameter,EnhancedForStatement,EnumDeclaration,EnumConstantDeclaration,TypeParameter,ParameterizedType,QualifiedType,WildcardType,NormalAnnotation,MarkerAnnotation,SingleMemberAnnotation,MemberValuePair,AnnotationTypeDeclaration,AnnotationTypeMemberDeclaration,Modifier,SUM,NORM_AnonymousClassDeclaration,NORM_ArrayAccess,NORM_ArrayCreation,NORM_ArrayInitializer,NORM_ArrayType,NORM_AssertStatement,NORM_Assignment,NORM_Block,NORM_BooleanLiteral,NORM_BreakStatement,NORM_CastExpression,NORM_CatchClause,NORM_CharacterLiteral,NORM_ClassInstanceCreation,NORM_CompilationUnit,NORM_ConditionalExpression,NORM_ConstructorInvocation,NORM_ContinueStatement,NORM_DoStatement,NORM_EmptyStatement,NORM_ExpressionStatement,NORM_FieldAccess,NORM_FieldDeclaration,NORM_ForStatement,NORM_IfStatement,NORM_ImportDeclaration,NORM_InfixExpression,NORM_Initializer,NORM_Javadoc,NORM_LabeledStatement,NORM_MethodDeclaration,NORM_MethodInvocation,NORM_NullLiteral,NORM_NumberLiteral,NORM_PackageDeclaration,NORM_ParenthesizedExpression,NORM_PostfixExpression,NORM_PrefixExpression,NORM_PrimitiveType,NORM_QualifiedName,NORM_ReturnStatement,NORM_SimpleName,NORM_SimpleType,NORM_SingleVariableDeclaration,NORM_StringLiteral,NORM_SuperConstructorInvocation,NORM_SuperFieldAccess,NORM_SuperMethodInvocation,NORM_SwitchCase,NORM_SwitchStatement,NORM_SynchronizedStatement,NORM_ThisExpression,NORM_ThrowStatement,NORM_TryStatement,NORM_TypeDeclaration,NORM_TypeDeclarationStatement,NORM_TypeLiteral,NORM_VariableDeclarationExpression,NORM_VariableDeclarationFragment,NORM_VariableDeclarationStatement,NORM_WhileStatement,NORM_InstanceofExpression,NORM_LineComment,NORM_BlockComment,NORM_TagElement,NORM_TextElement,NORM_MemberRef,NORM_MethodRef,NORM_MethodRefParameter,NORM_EnhancedForStatement,NORM_EnumDeclaration,NORM_EnumConstantDeclaration,NORM_TypeParameter,NORM_ParameterizedType,NORM_QualifiedType,NORM_WildcardType,NORM_NormalAnnotation,NORM_MarkerAnnotation,NORM_SingleMemberAnnotation,NORM_MemberValuePair,NORM_AnnotationTypeDeclaration,NORM_AnnotationTypeMemberDeclaration,NORM_Modifier
1,2,0,0,0,1.67441860465116,22,144,3.38372093023256,54,291,1.1046511627907,4,95,21,0.761904761904762,3,16,0,0,0,3.19047619047619,22,67,1,1,21,1.76190476190476,21,37,0.904761904761905,3,19,1.22093023255814,3,105,35.1904761904762,139,739,1.54651162790698,17,133,0,2,0,0,4,0,39,104,2,17,6,6,2,34,21,0,2,2,1,0,65,1,53,2,11,160,29,0,134,0,86,145,12,30,21,7,3,4,62,701,62,2105,293,111,34,19,0,1,24,3,0,2,11,3,21,0,1,2,101,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,4864,0,0.000411184210526,0,0,0.000822368421053,0,0.008018092105263,0.021381578947369,0.000411184210526,0.003495065789474,0.001233552631579,0.001233552631579,0.000411184210526,0.006990131578947,0.004317434210526,0,0.000411184210526,0.000411184210526,0.000205592105263,0,0.013363486842105,0.000205592105263,0.010896381578947,0.000411184210526,0.002261513157895,0.032894736842105,0.005962171052632,0,0.027549342105263,0,0.017680921052632,0.029810855263158,0.002467105263158,0.006167763157895,0.004317434210526,0.001439144736842,0.000616776315789,0.000822368421053,0.012746710526316,0.144120065789474,0.012746710526316,0.432771381578947,0.060238486842105,0.022820723684211,0.006990131578947,0.00390625,0,0.000205592105263,0.004934210526316,0.000616776315789,0,0.000411184210526,0.002261513157895,0.000616776315789,0.004317434210526,0,0.000205592105263,0.000411184210526,0.020764802631579,0.009457236842105,0.000411184210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052425986842105
0,0,0,0,0,1.61538461538462,21,126,3.52564102564103,38,275,1.21794871794872,6,95,19,0.368421052631579,3,7,0,0,0,3.36842105263158,14,64,1,1,19,9.89473684210526,102,188,0.736842105263158,3,14,0.538461538461538,2,42,38,183,722,1.78205128205128,16,139,0,14,4,0,11,0,31,114,3,1,23,10,2,22,19,1,0,8,0,0,69,5,195,11,31,44,319,0,126,0,78,127,24,362,19,138,18,2,296,290,42,1454,135,52,11,13,0,0,0,0,0,5,4,6,19,0,4,11,251,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,5152,0,0.002717391304348,0.000776397515528,0,0.002135093167702,0,0.006017080745342,0.022127329192547,0.000582298136646,0.000194099378882,0.004464285714286,0.00194099378882,0.000388198757764,0.004270186335404,0.003687888198758,0.000194099378882,0,0.001552795031056,0,0,0.013392857142857,0.00097049689441,0.037849378881988,0.002135093167702,0.006017080745342,0.008540372670807,0.061917701863354,0,0.024456521739131,0,0.015139751552795,0.024650621118013,0.004658385093168,0.07026397515528,0.003687888198758,0.026785714285714,0.003493788819876,0.000388198757764,0.057453416149068,0.056288819875776,0.008152173913043,0.28222049689441,0.026203416149068,0.010093167701863,0.002135093167702,0.002523291925466,0,0,0,0,0,0.00097049689441,0.000776397515528,0.001164596273292,0.003687888198758,0,0.000776397515528,0.002135093167702,0.048718944099379,0.008734472049689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132569875776398
4,1,0,0,0,2.6864406779661,58,317,4.49152542372881,69,530,1.11864406779661,4,132,18,1.15,14,23,0,0,0,5.5,35,110,1,1,18,2,24,40,0.4,6,8,0.593220338983051,3,70,56.5,438,1017,1.99152542372881,22,235,0,44,3,1,6,0,45,164,6,0,41,7,2,65,18,1,0,1,0,0,188,7,63,13,84,131,74,0,157,0,118,318,59,65,18,18,13,1,132,640,92,2492,345,77,52,17,0,1,12,4,0,15,9,7,20,0,1,13,123,47,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,6162,0,0.007140538786108,0.000486854917235,0.000162284972412,0.000973709834469,0,0.00730282375852,0.026614735475495,0.000973709834469,0,0.006653683868874,0.001135994806881,0.000324569944823,0.010548523206751,0.002921129503408,0.000162284972412,0,0.000162284972412,0,0,0.030509574813372,0.001135994806881,0.010223953261928,0.00210970464135,0.013631937682571,0.021259331385914,0.012009087958455,0,0.025478740668614,0,0.019149626744564,0.051606621226874,0.009574813372282,0.010548523206751,0.002921129503408,0.002921129503408,0.00210970464135,0.000162284972412,0.021421616358325,0.103862382343395,0.014930217461863,0.404414151249594,0.055988315481986,0.01249594287569,0.008438818565401,0.002758844530996,0,0.000162284972412,0.001947419668939,0.000649139889646,0,0.002434274586173,0.001460564751704,0.001135994806881,0.003245699448231,0,0.000162284972412,0.00210970464135,0.019961051606621,0.007627393703343,0.000324569944823,0.005517689061993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04803635183382
0,2,0,0,0,3.64814814814815,28,197,5.27777777777778,32,285,1.2962962962963,4,70,4,2,4,8,0,0,0,12.25,35,49,1,1,4,1.75,3,7,1.25,3,5,1.46296296296296,3,79,110.25,260,441,1.7037037037037,7,92,0,11,9,4,16,0,31,80,6,0,15,5,13,23,4,0,0,1,1,0,175,0,15,8,19,21,66,0,58,0,54,199,5,75,4,12,14,5,135,61,5,914,103,84,24,1,0,3,0,0,1,0,0,5,4,0,0,8,55,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2479,0,0.00443727309399,0.00363049616781,0.00161355385236,0.006454215409439,0,0.012505042355789,0.032271077047197,0.00242033077854,0,0.006050826946349,0.00201694231545,0.005244050020169,0.009277934651069,0.00161355385236,0,0,0.00040338846309,0.00040338846309,0,0.070592981040742,0,0.006050826946349,0.00322710770472,0.007664380798709,0.008471157724889,0.026623638563937,0,0.023396530859218,0,0.021782977006858,0.080274304154901,0.00201694231545,0.030254134731747,0.00161355385236,0.004840661557079,0.005647438483259,0.00201694231545,0.054457442517144,0.024606696248487,0.00201694231545,0.368697055264219,0.041549011698266,0.033884630899556,0.009681323114159,0.00040338846309,0,0.00121016538927,0,0,0.00040338846309,0,0,0.00201694231545,0.00161355385236,0,0,0.00322710770472,0.022186365469948,0.012908430818879,0.00201694231545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036304961678096
31,6,0.037037037037037,1,1,0.162790697674419,11,28,0.38953488372093,18,67,0.174418604651163,5,30,27,0,0,0,0.962962962962963,1,26,5.74074074074074,29,155,0.037037037037037,1,1,0.259259259259259,3,7,0.62962962962963,17,17,0.988372093023256,13,170,15.0740740740741,132,407,0.180232558139535,6,31,1,4,1,0,15,0,8,33,1,0,1,1,0,16,27,0,0,1,0,0,15,0,7,1,11,62,10,0,206,0,173,29,9,17,27,1,1,1,177,390,13,1355,225,172,1,1,0,0,0,0,0,0,0,1,27,0,0,1,15,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,3328,0.000300480769231,0.001201923076923,0.000300480769231,0,0.004507211538462,0,0.002403846153846,0.009915865384615,0.000300480769231,0,0.000300480769231,0.000300480769231,0,0.004807692307692,0.008112980769231,0,0,0.000300480769231,0,0,0.004507211538462,0,0.002103365384615,0.000300480769231,0.003305288461538,0.018629807692308,0.003004807692308,0,0.061899038461539,0,0.051983173076923,0.008713942307692,0.002704326923077,0.005108173076923,0.008112980769231,0.000300480769231,0.000300480769231,0.000300480769231,0.053185096153846,0.1171875,0.00390625,0.407151442307692,0.067608173076923,0.051682692307692,0.000300480769231,0.000300480769231,0,0,0,0,0,0,0,0.000300480769231,0.008112980769231,0,0,0.000300480769231,0.004507211538462,0.002103365384615,0,0.000300480769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079026442307692
5,0,0,0,0,0,0,0,0.076923076923077,1,2,0.115384615384615,1,3,7,0,0,0,0.857142857142857,1,6,3.42857142857143,7,24,0.142857142857143,1,1,0,0,0,0.285714285714286,2,2,1.42307692307692,6,37,10.5714285714286,16,74,0.115384615384615,1,3,0,0,0,0,4,0,0,3,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,22,0,0,33,0,26,0,0,0,7,0,0,0,19,133,2,291,47,37,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,675,0,0,0,0,0.005925925925926,0,0,0.004444444444444,0,0,0,0,0,0.002962962962963,0.01037037037037,0,0,0,0,0,0,0,0,0,0,0.032592592592593,0,0,0.048888888888889,0,0.038518518518519,0,0,0,0.01037037037037,0,0,0,0.028148148148148,0.197037037037037,0.002962962962963,0.431111111111111,0.06962962962963,0.054814814814815,0,0,0,0,0,0,0,0,0,0,0.01037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051851851851852
15,2,0,0,0,3.41666666666667,30,164,8.4375,66,405,1.79166666666667,6,86,4,3.4,8,17,0.25,1,1,8.4,17,42,0.75,1,3,1.2,5,6,1.2,6,6,1.375,5,66,145.5,251,582,3.33333333333333,22,160,0,12,3,0,11,0,42,123,21,9,16,3,8,15,4,0,0,8,0,0,97,2,23,11,74,45,92,0,56,0,48,164,22,60,4,5,12,23,116,231,46,1262,137,69,5,1,0,1,7,2,0,5,2,3,5,0,0,10,96,63,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3179,0,0.003774771940862,0.000943692985215,0,0.003460207612457,0,0.013211701793017,0.038691412393835,0.006605850896508,0.002831078955646,0.005033029254483,0.000943692985215,0.002516514627241,0.004718464926077,0.001258257313621,0,0,0.002516514627241,0,0,0.0305127398553,0.00062912865681,0.007234979553319,0.003460207612457,0.023277760301982,0.014155394778232,0.028939918213275,0,0.017615602390689,0,0.015099087763448,0.051588549858446,0.006920415224914,0.01887385970431,0.001258257313621,0.001572821642026,0.003774771940862,0.007234979553319,0.036489462094999,0.072664359861592,0.014469959106637,0.39698018244731,0.043095312991507,0.021704938659956,0.001572821642026,0.000314564328405,0,0.000314564328405,0.002201950298836,0.00062912865681,0,0.001572821642026,0.00062912865681,0.000943692985215,0.001572821642026,0,0,0.003145643284052,0.030198175526895,0.019817552689525,0.001887385970431,0.002201950298836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028939918213275
39,8,0.777777777777778,1,7,3.99543378995434,22,875,6.97260273972603,66,1527,1.86301369863014,6,408,9,1.6,4,16,0,0,0,21.7,58,217,1,1,9,4,8,40,0.2,1,2,1.54794520547945,13,339,249.666666666667,552,2247,2.63470319634703,18,577,7,10,24,21,48,0,87,596,107,7,77,58,10,58,9,0,3,5,0,0,422,1,56,6,233,200,198,0,244,0,226,876,134,70,9,42,8,76,269,894,217,5362,808,404,59,0,0,18,2,1,0,20,2,37,10,0,0,6,254,192,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,12975,0.000539499036609,0.000770712909441,0.001849710982659,0.001618497109827,0.003699421965318,0,0.006705202312139,0.045934489402698,0.008246628131021,0.000539499036609,0.005934489402698,0.004470134874759,0.000770712909441,0.004470134874759,0.000693641618497,0,0.000231213872832,0.000385356454721,0,0,0.03252408477842,7.70712909441233E-05,0.004315992292871,0.000462427745665,0.017957610789981,0.015414258188825,0.015260115606937,0,0.018805394990366,0,0.017418111753372,0.067514450867052,0.010327552986513,0.005394990366089,0.000693641618497,0.003236994219653,0.000616570327553,0.005857418111753,0.020732177263969,0.068901734104046,0.016724470134875,0.413256262042389,0.062273603082852,0.031136801541426,0.004547206165703,0,0,0.001387283236994,0.000154142581888,7.70712909441233E-05,0,0.001541425818882,0.000154142581888,0.002851637764933,0.000770712909441,0,0,0.000462427745665,0.019576107899807,0.014797687861272,0.001078998073218,0.0026204238921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034219653179191
18,4,0.666666666666667,3,4,3.75,30,450,8.55833333333333,70,1027,1.85,6,222,6,2.30769230769231,7,30,0,0,0,8.53846153846154,40,111,1,1,6,2.07692307692308,10,27,0.692307692307692,5,9,1.625,9,195,241.333333333333,627,1448,3.08333333333333,23,370,4,27,8,0,82,0,114,305,37,35,49,18,17,63,6,5,2,5,0,3,273,0,57,22,133,95,194,0,101,0,126,451,140,103,6,31,25,22,251,505,97,3274,473,223,23,0,0,1,37,7,0,11,3,18,13,0,0,22,248,168,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,8209,0.000487270069436,0.003289072968693,0.000974540138872,0,0.009989036423438,0,0.013887196978926,0.037154342794494,0.004507248142283,0.004263613107565,0.005969058350591,0.002192715312462,0.002070897795103,0.007674503593617,0.000730905104154,0.000609087586795,0.000243635034718,0.000609087586795,0,0.000365452552077,0.033256182239006,0,0.006943598489463,0.002679985381898,0.016201729808747,0.011572664149105,0.023632598367645,0,0.012303569253259,0,0.015349007187234,0.054939700328907,0.01705445243026,0.012547204287977,0.000730905104154,0.003776343038129,0.003045437933975,0.002679985381898,0.030576196857108,0.061517846266293,0.011816299183823,0.398830551833354,0.057619685710805,0.027165306371056,0.002801802899257,0,0,0.000121817517359,0.004507248142283,0.000852722621513,0,0.001339992690949,0.000365452552077,0.002192715312462,0.001583627725667,0,0,0.002679985381898,0.030210744305031,0.020465342916311,0.002192715312462,0.00121817517359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030210744305031
67,18,0.148148148148148,1,4,3.84078711985689,40,2147,5.37745974955277,94,3006,1.64579606440072,7,920,27,2.31428571428571,21,81,0.037037037037037,1,1,15.8285714285714,119,554,0.962962962962963,1,26,0.4,5,14,0.142857142857143,1,5,0.536672629695886,7,300,173.444444444444,1050,4683,2.08944543828265,27,1168,4,12,130,118,166,0,210,1316,173,25,187,198,32,83,27,0,0,2,0,1,822,0,95,17,299,337,282,2,599,0,563,2172,270,119,27,83,21,87,505,1554,570,9477,1442,502,200,22,0,8,21,3,2,70,11,140,35,0,22,17,409,294,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,24586,0.000162694216221,0.000488082648662,0.00528756202717,0.004799479378508,0.006751809973155,0,0.008541446351582,0.053526397136582,0.007036524851542,0.001016838851379,0.007605954608314,0.00805336370292,0.001301553729765,0.003375904986578,0.001098185959489,0,0,8.13471081103067E-05,0,4.06735540551533E-05,0.033433661433336,0,0.00386398763524,0.000691450418938,0.012161392662491,0.013706987716587,0.011469942243553,8.13471081103067E-05,0.024363458879037,0,0.022899210933051,0.088342959407793,0.010981859594891,0.004840152932563,0.001098185959489,0.003375904986578,0.000854144635158,0.003538599202798,0.020540144797853,0.063206703001708,0.023183925811437,0.385463271780688,0.058651264947531,0.020418124135687,0.008134710811031,0.000894818189213,0,0.000325388432441,0.000854144635158,0.000122020662165,8.13471081103067E-05,0.002847148783861,0.000447409094607,0.005694297567721,0.00142357439193,0,0.000894818189213,0.000691450418938,0.016635483608558,0.011958024892215,0.001301553729765,0.00142357439193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029935735784593
8,0,1.33333333333333,4,4,4.15189873417722,41,328,7.54430379746835,55,596,1.72151898734177,6,136,3,7.66666666666667,17,23,0,0,0,26,63,78,1,1,3,2,4,6,0.333333333333333,1,1,0.810126582278481,6,64,285,775,855,2.24050632911392,12,177,4,18,14,4,53,0,54,198,14,1,25,17,14,56,3,0,0,1,0,0,164,1,29,9,60,58,81,0,104,0,83,329,77,51,3,6,14,9,89,306,50,1826,296,82,33,0,0,0,0,0,0,27,19,17,3,0,0,9,118,80,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,4653,0.000859660434129,0.003868471953578,0.00300881151945,0.000859660434129,0.011390500752203,0,0.011605415860735,0.042553191489362,0.00300881151945,0.000214915108532,0.005372877713303,0.003653556845046,0.00300881151945,0.012035246077799,0.000644745325596,0,0,0.000214915108532,0,0,0.035246077799269,0.000214915108532,0.006232538147432,0.001934235976789,0.012894906511928,0.012465076294864,0.017408123791103,0,0.022351171287342,0,0.017837954008167,0.070707070707071,0.016548463356974,0.010960670535139,0.000644745325596,0.001289490651193,0.00300881151945,0.001934235976789,0.01912744465936,0.065764023210832,0.010745755426607,0.392434988179669,0.063614872125511,0.017623038899635,0.00709219858156,0,0,0,0,0,0,0.005802707930368,0.00408338706211,0.003653556845046,0.000644745325596,0,0,0.001934235976789,0.025359982806791,0.01719320868257,0.000644745325596,0.001289490651193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029013539651838
36,7,0.181818181818182,2,2,4.4985754985755,115,1579,7.35612535612536,213,2582,1.65811965811966,7,582,11,5.81818181818182,15,64,0.090909090909091,1,1,31.8181818181818,151,350,0.909090909090909,1,10,0.909090909090909,3,10,0.090909090909091,1,1,1.01424501424501,6,356,336.636363636364,1690,3703,2.66666666666667,57,936,2,127,14,0,46,0,211,821,350,72,108,13,169,184,11,3,1,0,1,0,673,2,74,50,355,319,297,0,264,0,353,1582,95,243,11,52,45,116,452,1857,460,8146,1044,371,157,0,0,1,107,22,3,21,2,12,11,0,0,49,448,318,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,20649,9.68569906533004E-05,0.006150418906485,0.000677998934573,0,0.002227710785026,0,0.010218412513923,0.03975979466318,0.016949973364328,0.003486851663519,0.005230277495278,0.000629570439246,0.008184415710204,0.008910843140104,0.000532713448593,0.00014528548598,4.84284953266502E-05,0,4.84284953266502E-05,0,0.032592377354836,9.68569906533004E-05,0.003583708654172,0.002421424766333,0.017192115840961,0.015448690009202,0.014383263112015,0,0.012785122766236,0,0.017095258850308,0.076613879606761,0.004600707056032,0.011768124364376,0.000532713448593,0.002518281756986,0.002179282289699,0.005617705457891,0.021889679887646,0.08993171582159,0.022277107850259,0.394498522930893,0.050559349121023,0.017966971766187,0.007603273766284,0,0,4.84284953266502E-05,0.005181848999952,0.001065426897186,0.00014528548598,0.00101699840186,9.68569906533004E-05,0.00058114194392,0.000532713448593,0,0,0.002372996271006,0.021695965906339,0.015400261513875,0.001065426897186,0.001501283355126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021841251392319
13,3,0,0,0,2.06944444444444,33,745,3.07777777777778,39,1108,1.09166666666667,4,393,74,0.716216216216216,4,53,0,0,0,4.82432432432433,35,357,1,1,74,0.324324324324324,17,24,0.040540540540541,2,3,1.38333333333333,5,498,31.1486486486486,197,2305,1.6,12,576,0,22,21,27,40,0,86,425,43,74,251,2,6,43,74,1,11,0,0,0,214,0,77,12,43,172,151,0,44,0,360,746,57,119,74,171,12,18,512,1361,283,5826,833,500,90,57,0,0,182,30,0,0,20,2,74,0,0,12,170,78,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,14017,0,0.001569522722409,0.001498180780481,0.001926232432047,0.002853677677106,0,0.006135407005779,0.030320325319255,0.003067703502889,0.005279303702647,0.017906827423843,0.000142683883855,0.000428051651566,0.003067703502889,0.005279303702647,7.13419419276593E-05,0.000784761361204,0,0,0,0.015267175572519,0,0.00549332952843,0.000856103303132,0.003067703502889,0.012270814011557,0.010772633231077,0,0.003139045444817,0,0.025683099093957,0.053221088678034,0.004066490689877,0.008489691089391,0.005279303702647,0.01219947206963,0.000856103303132,0.001284154954698,0.036527074266962,0.097096382963544,0.020189769565528,0.415638153670543,0.05942783762574,0.03567097096383,0.006420774773489,0.004066490689877,0,0,0.012984233430834,0.00214025825783,0,0,0.001426838838553,0.000142683883855,0.005279303702647,0,0,0.000856103303132,0.012128130127702,0.005564671470357,0,0.00092744524506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041235642434187
1,1,0,0,0,3.82222222222222,25,172,7.6,47,342,1.53333333333333,4,69,6,3.83333333333333,7,23,0,0,0,7,12,42,1,1,6,1.33333333333333,4,8,0.5,2,3,0.888888888888889,3,40,86.1666666666667,135,517,2.42222222222222,9,109,0,5,7,2,19,0,46,98,17,0,5,20,0,20,6,2,0,0,0,0,104,15,31,3,33,29,50,0,23,0,45,172,32,22,6,5,3,5,45,116,45,1038,178,60,53,3,0,0,0,0,0,18,3,20,6,0,2,3,79,45,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2640,0,0.001893939393939,0.002651515151515,0.000757575757576,0.00719696969697,0,0.017424242424243,0.037121212121212,0.006439393939394,0,0.001893939393939,0.007575757575758,0,0.007575757575758,0.002272727272727,0.000757575757576,0,0,0,0,0.039393939393939,0.005681818181818,0.011742424242424,0.001136363636364,0.0125,0.010984848484849,0.018939393939394,0,0.008712121212121,0,0.017045454545455,0.065151515151515,0.012121212121212,0.008333333333333,0.002272727272727,0.001893939393939,0.001136363636364,0.001893939393939,0.017045454545455,0.043939393939394,0.017045454545455,0.393181818181818,0.067424242424243,0.022727272727273,0.020075757575758,0.001136363636364,0,0,0,0,0,0.006818181818182,0.001136363636364,0.007575757575758,0.002272727272727,0,0.000757575757576,0.001136363636364,0.029924242424243,0.017045454545455,0.000378787878788,0.001515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036363636363636
33,1,0,0,0,1.10429447852761,28,180,1.92638036809816,65,314,0.613496932515337,6,100,19,0.9,7,18,0.789473684210526,1,15,7.8,25,156,0.210526315789474,1,4,1.65,16,33,0.35,7,7,0.773006134969325,3,126,37.7368421052632,210,717,0.840490797546012,19,137,0,5,3,1,33,0,19,121,9,18,14,6,0,22,19,0,1,0,0,0,87,0,51,4,38,68,57,0,228,0,163,182,34,41,19,13,4,7,135,347,43,1601,284,132,44,3,0,1,17,2,0,3,4,6,20,0,0,4,80,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,4339,0,0.001152339248675,0.000691403549205,0.000230467849735,0.007605439041254,0,0.004378889144964,0.02788660981793,0.002074210647615,0.004148421295229,0.003226549896289,0.00138280709841,0,0.005070292694169,0.004378889144964,0,0.000230467849735,0,0,0,0.020050702926942,0,0.011753860336483,0.00092187139894,0.008757778289929,0.015671813781978,0.013136667434893,0,0.052546669739571,0,0.037566259506799,0.041945148651763,0.007835906890989,0.009449181839133,0.004378889144964,0.002996082046555,0.00092187139894,0.001613274948145,0.03111315971422,0.079972343858032,0.009910117538603,0.368979027425674,0.065452869324729,0.030421756165015,0.010140585388338,0.000691403549205,0,0.000230467849735,0.003917953445494,0.00046093569947,0,0.000691403549205,0.00092187139894,0.00138280709841,0.004609356994699,0,0,0.00092187139894,0.018437427978797,0.005761696243374,0.00092187139894,0.000230467849735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072827840516248
