pre,post,ACD_avg,ACD_max,ACD_sum,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOCU,NOF_avg,NOF_max,NOF_sum,NOI_avg,NOI_max,NOI_sum,NOM_avg,NOM_max,NOM_sum,NOT_avg,NOT_max,NOT_sum,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC_avg,TLOC_max,TLOC_sum,VG_avg,VG_max,VG_sum,AnonymousClassDeclaration,ArrayAccess,ArrayCreation,ArrayInitializer,ArrayType,AssertStatement,Assignment,Block,BooleanLiteral,BreakStatement,CastExpression,CatchClause,CharacterLiteral,ClassInstanceCreation,CompilationUnit,ConditionalExpression,ConstructorInvocation,ContinueStatement,DoStatement,EmptyStatement,ExpressionStatement,FieldAccess,FieldDeclaration,ForStatement,IfStatement,ImportDeclaration,InfixExpression,Initializer,Javadoc,LabeledStatement,MethodDeclaration,MethodInvocation,NullLiteral,NumberLiteral,PackageDeclaration,ParenthesizedExpression,PostfixExpression,PrefixExpression,PrimitiveType,QualifiedName,ReturnStatement,SimpleName,SimpleType,SingleVariableDeclaration,StringLiteral,SuperConstructorInvocation,SuperFieldAccess,SuperMethodInvocation,SwitchCase,SwitchStatement,SynchronizedStatement,ThisExpression,ThrowStatement,TryStatement,TypeDeclaration,TypeDeclarationStatement,TypeLiteral,VariableDeclarationExpression,VariableDeclarationFragment,VariableDeclarationStatement,WhileStatement,InstanceofExpression,LineComment,BlockComment,TagElement,TextElement,MemberRef,MethodRef,MethodRefParameter,EnhancedForStatement,EnumDeclaration,EnumConstantDeclaration,TypeParameter,ParameterizedType,QualifiedType,WildcardType,NormalAnnotation,MarkerAnnotation,SingleMemberAnnotation,MemberValuePair,AnnotationTypeDeclaration,AnnotationTypeMemberDeclaration,Modifier,SUM,NORM_AnonymousClassDeclaration,NORM_ArrayAccess,NORM_ArrayCreation,NORM_ArrayInitializer,NORM_ArrayType,NORM_AssertStatement,NORM_Assignment,NORM_Block,NORM_BooleanLiteral,NORM_BreakStatement,NORM_CastExpression,NORM_CatchClause,NORM_CharacterLiteral,NORM_ClassInstanceCreation,NORM_CompilationUnit,NORM_ConditionalExpression,NORM_ConstructorInvocation,NORM_ContinueStatement,NORM_DoStatement,NORM_EmptyStatement,NORM_ExpressionStatement,NORM_FieldAccess,NORM_FieldDeclaration,NORM_ForStatement,NORM_IfStatement,NORM_ImportDeclaration,NORM_InfixExpression,NORM_Initializer,NORM_Javadoc,NORM_LabeledStatement,NORM_MethodDeclaration,NORM_MethodInvocation,NORM_NullLiteral,NORM_NumberLiteral,NORM_PackageDeclaration,NORM_ParenthesizedExpression,NORM_PostfixExpression,NORM_PrefixExpression,NORM_PrimitiveType,NORM_QualifiedName,NORM_ReturnStatement,NORM_SimpleName,NORM_SimpleType,NORM_SingleVariableDeclaration,NORM_StringLiteral,NORM_SuperConstructorInvocation,NORM_SuperFieldAccess,NORM_SuperMethodInvocation,NORM_SwitchCase,NORM_SwitchStatement,NORM_SynchronizedStatement,NORM_ThisExpression,NORM_ThrowStatement,NORM_TryStatement,NORM_TypeDeclaration,NORM_TypeDeclarationStatement,NORM_TypeLiteral,NORM_VariableDeclarationExpression,NORM_VariableDeclarationFragment,NORM_VariableDeclarationStatement,NORM_WhileStatement,NORM_InstanceofExpression,NORM_LineComment,NORM_BlockComment,NORM_TagElement,NORM_TextElement,NORM_MemberRef,NORM_MethodRef,NORM_MethodRefParameter,NORM_EnhancedForStatement,NORM_EnumDeclaration,NORM_EnumConstantDeclaration,NORM_TypeParameter,NORM_ParameterizedType,NORM_QualifiedType,NORM_WildcardType,NORM_NormalAnnotation,NORM_MarkerAnnotation,NORM_SingleMemberAnnotation,NORM_MemberValuePair,NORM_AnnotationTypeDeclaration,NORM_AnnotationTypeMemberDeclaration,NORM_Modifier
12,4,0.307692307692308,2,4,2.57926829268293,17,423,5.51219512195122,67,904,1.49390243902439,7,245,13,1.46666666666667,5,22,0,0,0,6.2,27,93,1,1,13,1.26666666666667,11,19,4.6,38,69,0.920731707317073,4,151,108.307692307692,381,1408,2.13414634146341,28,350,4,25,12,2,54,0,89,325,16,2,23,34,8,83,13,3,3,0,0,0,214,9,41,19,113,84,185,0,191,0,166,424,87,95,13,17,17,18,136,419,164,3136,527,185,51,4,0,0,0,0,0,8,24,34,15,0,0,18,209,144,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,7794,0.000513215293816,0.003207595586348,0.001539645881447,0.000256607646908,0.006928406466513,0,0.011419040287401,0.04169874262253,0.002052861175263,0.000256607646908,0.002950987939441,0.004362329997434,0.001026430587632,0.010649217346677,0.001667949704901,0.000384911470362,0.000384911470362,0,0,0,0.027457018219143,0.001154734411085,0.005260456761612,0.002437772645625,0.014498332050295,0.010777521170131,0.023736207338979,0,0.024506030279702,0,0.021298434693354,0.05440082114447,0.011162432640493,0.012188863228124,0.001667949704901,0.002181164998717,0.002181164998717,0.002309468822171,0.017449319989736,0.0537593020272,0.021041827046446,0.402360790351553,0.067616114960226,0.023736207338979,0.006543494996151,0.000513215293816,0,0,0,0,0,0.001026430587632,0.003079291762895,0.004362329997434,0.001924557351809,0,0,0.002309468822171,0.026815499101873,0.018475750577367,0.00064151911727,0.000256607646908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041570438799076
7,3,1.07692307692308,6,14,1.625,30,169,5.64423076923077,170,587,1.46153846153846,6,152,13,1.21428571428571,4,17,0.307692307692308,1,4,4.21428571428571,14,59,0.692307692307692,1,9,1.21428571428571,9,17,3.21428571428571,29,45,1.03846153846154,4,108,70.3076923076923,276,914,1.79807692307692,6,187,14,19,13,4,25,0,93,193,24,10,16,0,0,54,13,0,1,0,0,0,185,5,46,11,79,42,143,1,127,0,123,173,55,70,13,21,11,16,154,411,89,1991,272,114,16,2,0,0,23,5,0,5,5,0,14,0,0,11,105,48,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,5130,0.002729044834308,0.003703703703704,0.002534113060429,0.000779727095517,0.004873294346979,0,0.01812865497076,0.037621832358675,0.004678362573099,0.001949317738791,0.003118908382066,0,0,0.010526315789474,0.002534113060429,0,0.000194931773879,0,0,0,0.036062378167641,0.000974658869396,0.008966861598441,0.002144249512671,0.015399610136452,0.008187134502924,0.027875243664717,0.000194931773879,0.024756335282651,0,0.023976608187135,0.033723196881092,0.010721247563353,0.01364522417154,0.002534113060429,0.004093567251462,0.002144249512671,0.003118908382066,0.030019493177388,0.080116959064328,0.017348927875244,0.388109161793372,0.053021442495127,0.022222222222222,0.003118908382066,0.000389863547758,0,0,0.00448343079922,0.000974658869396,0,0.000974658869396,0.000974658869396,0,0.002729044834308,0,0,0.002144249512671,0.02046783625731,0.009356725146199,0.000584795321637,0.000584795321637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050487329434698
8,14,0.666666666666667,8,46,2.08321964529331,43,1527,4.5743519781719,97,3353,1.32469304229195,6,971,69,1.55128205128205,11,121,0.449275362318841,1,31,9.35897435897436,78,730,0.550724637681159,1,38,0.448717948717949,9,35,0.025641025641026,2,2,0.982264665757162,4,720,77.768115942029,859,5366,1.81446111869031,31,1330,46,174,41,14,223,0,300,1158,157,10,160,0,9,172,69,18,29,0,0,0,1060,73,156,113,488,239,756,1,725,0,790,1530,357,378,69,87,70,110,954,1479,389,11561,1839,757,43,20,0,32,4,1,0,109,4,3,78,0,1,113,821,546,16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,29605,0.001553791589259,0.005877385576761,0.001384901199122,0.000472893092383,0.007532511400101,0,0.010133423408208,0.039115014355683,0.005303158250296,0.000337780780274,0.005404492484378,0,0.000304002702246,0.005809829420706,0.002330687383888,0.000608005404492,0.000979564262793,0,0,0,0.035804762709002,0.002465799695997,0.005269380172268,0.003816922817092,0.016483702077352,0.008072960648539,0.025536226988684,3.37780780273602E-05,0.024489106569836,0,0.026684681641615,0.051680459381861,0.012058773855768,0.012768113494342,0.002330687383888,0.00293869278838,0.002364465461915,0.00371558858301,0.032224286438102,0.049957777402466,0.013139672352643,0.390508360074312,0.062117885492316,0.025570005066712,0.001452457355176,0.000675561560547,0,0.001080898496876,0.000135112312109,3.37780780273602E-05,0,0.003681810504982,0.000135112312109,0.000101334234082,0.002634690086134,0,3.37780780273602E-05,0.003816922817092,0.027731802060463,0.018442830602939,0.000540449248438,0.002769802398244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039554129370039
9,1,1,2,3,2.56410256410256,40,200,5.91025641025641,89,461,1.57692307692308,5,123,3,2.57142857142857,10,18,0,0,0,10.2857142857143,31,72,1,1,3,0.857142857142857,4,6,0.857142857142857,6,6,0.551282051282051,4,43,235,348,705,2.55128205128205,29,199,3,20,7,1,20,0,69,159,33,0,9,3,0,23,3,3,0,2,0,0,142,1,24,7,89,48,128,0,97,0,81,200,78,38,3,16,6,21,86,314,60,1534,185,48,2,1,0,3,0,0,0,7,3,4,7,0,0,7,96,65,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,3901,0.000769033581133,0.005126890540887,0.00179441168931,0.000256344527044,0.005126890540887,0,0.01768777236606,0.040758779800051,0.008459369392463,0,0.002307100743399,0.000769033581133,0,0.00589592412202,0.000769033581133,0.000769033581133,0,0.000512689054089,0,0,0.036400922840297,0.000256344527044,0.006152268649064,0.00179441168931,0.022814662906947,0.012304537298129,0.032812099461677,0,0.024865419123302,0,0.020763906690592,0.05126890540887,0.019994873109459,0.009741092027685,0.000769033581133,0.00410151243271,0.001538067162266,0.005383235067931,0.022045629325814,0.080492181491925,0.015380671622661,0.393232504486029,0.047423737503204,0.012304537298129,0.000512689054089,0.000256344527044,0,0.000769033581133,0,0,0,0.00179441168931,0.000769033581133,0.001025378108177,0.00179441168931,0,0,0.00179441168931,0.024609074596257,0.016662394257883,0.000769033581133,0.001538067162266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034862855678031
6,1,0.5,4,5,2.06666666666667,16,372,3.87222222222222,26,697,1.03333333333333,3,186,10,4.72727272727273,24,52,0.5,1,5,16.1818181818182,53,178,0.5,1,5,0.272727272727273,2,3,0.090909090909091,1,1,0.633333333333333,4,114,118.5,650,1185,1.51666666666667,7,273,5,5,3,2,11,0,105,205,39,4,22,0,2,40,10,1,2,0,0,0,304,3,56,13,98,69,160,1,169,0,188,375,106,72,10,10,17,10,191,419,87,2497,331,121,24,5,0,19,4,1,2,10,0,1,11,0,1,13,142,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,6337,0.000789016884961,0.000789016884961,0.000473410130977,0.000315606753985,0.001735837146915,0,0.016569354584188,0.032349692283415,0.006154331702698,0.000631213507969,0.00347167429383,0,0.000315606753985,0.006312135079691,0.001578033769923,0.000157803376992,0.000315606753985,0,0,0,0.047972226605649,0.000473410130977,0.008836989111567,0.002051443900899,0.015464730945242,0.010888433012467,0.025248540318763,0.000157803376992,0.026668770711693,0,0.029667034874546,0.0591762663721,0.01672715796118,0.011361843143443,0.001578033769923,0.001578033769923,0.002682657408869,0.001578033769923,0.030140445005523,0.06611961495976,0.013728893798327,0.394035032349692,0.052232917784441,0.019094208616064,0.003787281047814,0.000789016884961,0,0.002998264162853,0.000631213507969,0.000157803376992,0.000315606753985,0.001578033769923,0,0.000157803376992,0.001735837146915,0,0.000157803376992,0.002051443900899,0.022408079532902,0.011519646520436,0,0.000157803376992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042133501656936
0,0,0,0,0,0.65,5,13,2.95,17,59,0.55,3,11,14,0.142857142857143,2,2,0.928571428571429,1,13,1.42857142857143,6,20,0.071428571428572,1,1,1.5,12,21,0,0,0,1.25,4,25,12.7142857142857,83,178,1.05,6,21,0,1,0,0,8,0,9,18,9,0,6,0,0,0,14,0,0,0,0,0,9,1,23,1,14,28,8,0,55,0,20,13,12,1,14,0,1,0,10,138,12,434,90,25,21,0,0,1,0,0,0,1,0,1,14,0,3,1,33,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1160,0,0.000862068965517,0,0,0.006896551724138,0,0.007758620689655,0.01551724137931,0.007758620689655,0,0.005172413793103,0,0,0,0.012068965517241,0,0,0,0,0,0.007758620689655,0.000862068965517,0.019827586206897,0.000862068965517,0.012068965517241,0.024137931034483,0.006896551724138,0,0.047413793103448,0,0.017241379310345,0.011206896551724,0.010344827586207,0.000862068965517,0.012068965517241,0,0.000862068965517,0,0.008620689655172,0.118965517241379,0.010344827586207,0.374137931034483,0.077586206896552,0.021551724137931,0.018103448275862,0,0,0.000862068965517,0,0,0,0.000862068965517,0,0.000862068965517,0.012068965517241,0,0.002586206896552,0.000862068965517,0.028448275862069,0.007758620689655,0,0.002586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085344827586207
12,7,1.21212121212121,10,40,5.49240121580547,38,1807,9.81155015197568,74,3228,1.88145896656535,7,619,33,2.19512195121951,19,90,0,0,0,7.75609756097561,35,318,1,1,33,1.02439024390244,6,42,0.146341463414634,2,6,0.911854103343465,3,300,141.121212121212,835,4657,2.8145896656535,14,926,40,83,78,65,182,0,196,836,212,10,102,47,0,220,33,6,12,4,0,0,773,52,133,51,423,498,479,0,336,0,365,1825,293,245,33,39,43,71,326,2419,383,10878,1480,369,258,36,0,21,19,7,0,79,36,40,41,0,6,51,650,466,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,26005,0.001538165737358,0.003191693905018,0.002999423187849,0.002499519323207,0.00699865410498,0,0.007537012113055,0.032147663910786,0.008152278407998,0.00038454143434,0.003922322630263,0.001807344741396,0,0.00845991155547,0.001268986733321,0.000230724860604,0.000461449721207,0.000153816573736,0,0,0.029725052874447,0.001999615458566,0.005114401076716,0.001961161315132,0.016266102672563,0.01915016343011,0.018419534704865,0,0.012920592193809,0,0.014035762353394,0.070178811766968,0.011267064026149,0.009421265141319,0.001268986733321,0.001499711593924,0.00165352816766,0.002730244183811,0.012536050759469,0.093020572966737,0.014727936935205,0.418304172274563,0.056912132282253,0.014189578927129,0.00992116900596,0.001384349163622,0,0.000807537012113,0.000730628725245,0.000269179004038,0,0.003037877331282,0.001384349163622,0.001538165737358,0.001576619880792,0,0.000230724860604,0.001961161315132,0.024995193232071,0.017919630840223,0.000461449721207,0.001038261872717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023687752355316
3,3,3.25,17,65,6.26959247648903,34,2000,10.3824451410658,89,3312,1.68965517241379,6,539,20,5.8695652173913,16,135,0,0,0,13.7391304347826,37,316,1,1,20,1.56521739130435,7,36,0.043478260869565,1,1,0.677115987460815,4,216,228.6,598,4572,2.46708463949843,21,787,65,75,36,27,78,0,337,724,208,2,76,21,6,375,20,3,0,0,0,0,1268,79,171,22,385,365,405,0,310,0,384,2018,217,252,20,41,29,82,403,1953,262,10564,1441,289,196,21,0,39,4,1,0,88,10,22,23,0,3,22,657,464,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,25257,0.002573543968009,0.002969473809241,0.001425347428436,0.001069010571327,0.003088252761611,0,0.013342835649523,0.028665320505207,0.008235340697628,7.91859682464267E-05,0.003009066793364,0.000831452666587,0.000237557904739,0.014847369046205,0.000791859682464,0.00011877895237,0,0,0,0,0.050203903868235,0.003127845745734,0.006770400285069,0.000871045650711,0.015243298887437,0.014451439204973,0.016035158569902,0,0.012273825078196,0,0.015203705903314,0.079898641960645,0.008591677554737,0.00997743199905,0.000791859682464,0.001623312349052,0.001148196539573,0.003246624698104,0.015955972601655,0.077325097992636,0.010373361840282,0.418260284277626,0.057053490121551,0.011442372411609,0.00776022488815,0.000831452666587,0,0.001544126380805,0.000158371936493,3.95929841232134E-05,0,0.003484182602843,0.000395929841232,0.000871045650711,0.000910638634834,0,0.00011877895237,0.000871045650711,0.026012590568951,0.018371144633171,0.000712673714218,0.000752266698341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026012590568951
2,3,4,15,16,3.63636363636364,16,120,7.72727272727273,40,255,1.96969696969697,8,65,4,0,0,0,0.5,1,2,0.5,1,3,0.5,1,2,11.5,43,69,2.5,15,15,1.48484848484848,4,49,118,246,472,2.45454545454545,8,81,16,9,1,0,7,0,15,84,2,1,6,3,0,66,4,0,0,0,0,0,47,0,69,5,46,44,49,0,93,0,34,121,47,13,4,2,4,1,17,198,32,1100,263,52,89,0,0,0,0,0,0,0,24,3,6,0,3,5,116,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,3013,0.005310321938268,0.002987056090275,0.000331895121142,0,0.002323265847992,0,0.004978426817126,0.027879190175905,0.000663790242283,0.000331895121142,0.00199137072685,0.000995685363425,0,0.021905077995354,0.001327580484567,0,0,0,0,0,0.015599070693661,0,0.022900763358779,0.001659475605709,0.015267175572519,0.014603385330236,0.016262860935944,0,0.03086624626618,0,0.011284434118819,0.040159309658148,0.015599070693661,0.004314636574842,0.001327580484567,0.000663790242283,0.001327580484567,0.000331895121142,0.005642217059409,0.06571523398606,0.010620643876535,0.365084633255891,0.087288416860272,0.017258546299369,0.029538665781613,0,0,0,0,0,0,0,0.007965482907401,0.000995685363425,0.00199137072685,0,0.000995685363425,0.001659475605709,0.03849983405244,0.013939595087952,0,0.001327580484567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088284102223697
38,12,0.964285714285714,10,27,7.34977578475336,229,1639,12.1838565022422,177,2717,1.75784753363229,6,392,28,4.4,80,132,0.107142857142857,1,3,6.36666666666667,28,191,0.892857142857143,1,25,11.0333333333333,162,331,1.06666666666667,5,32,0.905829596412556,6,202,146.178571428571,888,4093,3.11659192825112,23,695,27,58,27,13,76,0,343,587,143,11,43,43,15,242,28,26,0,6,1,0,1043,26,464,37,308,347,640,2,225,0,264,1652,373,167,28,23,26,85,293,1790,257,9926,1426,284,497,11,0,11,7,2,0,28,13,42,30,0,2,36,848,346,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,24734,0.001091614781273,0.002344950270882,0.001091614781273,0.000525592302094,0.003072693458397,0,0.013867550739872,0.023732513948411,0.005781515323037,0.000444731947926,0.00173849761462,0.00173849761462,0.000606452656263,0.009784102854371,0.001132044958357,0.001051184604189,0,0.000242581062505,4.04301770841756E-05,0,0.042168674698795,0.001051184604189,0.018759602167058,0.001495916552115,0.012452494541926,0.014029271448209,0.025875313333872,8.08603541683513E-05,0.00909678984394,0,0.010673566750222,0.066790652543058,0.015080456052398,0.006751839573057,0.001132044958357,0.000929894072936,0.001051184604189,0.003436565052155,0.011846041885664,0.072370016980674,0.010390555510633,0.401309937737527,0.057653432522035,0.011482170291906,0.020093798010835,0.000444731947926,0,0.000444731947926,0.000283011239589,8.08603541683513E-05,0,0.001132044958357,0.000525592302094,0.001698067437535,0.001212905312525,0,8.08603541683513E-05,0.00145548637503,0.034284790167381,0.013988841271125,0.000363871593758,0.000768173364599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058947198188728
3,2,0.111111111111111,1,1,4.54385964912281,31,259,7.6140350877193,44,434,1.49122807017544,3,85,9,1.7,5,17,0,0,0,5.5,12,55,1,1,9,1,8,10,0.1,1,1,0.754385964912281,3,43,79.7777777777778,214,718,2.49122807017544,8,142,1,19,7,2,23,0,52,111,11,0,19,2,3,31,9,1,0,1,0,0,137,12,27,6,61,114,99,0,37,0,57,259,67,46,9,12,8,17,50,561,46,1945,255,45,27,7,0,1,6,2,0,20,2,3,10,0,2,6,122,89,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4590,0.000217864923747,0.004139433551198,0.001525054466231,0.000435729847495,0.005010893246187,0,0.011328976034858,0.024183006535948,0.00239651416122,0,0.004139433551198,0.000435729847495,0.000653594771242,0.006753812636166,0.001960784313725,0.000217864923747,0,0.000217864923747,0,0,0.029847494553377,0.002614379084967,0.005882352941176,0.001307189542484,0.013289760348584,0.02483660130719,0.02156862745098,0,0.008061002178649,0,0.012418300653595,0.056427015250545,0.014596949891068,0.010021786492375,0.001960784313725,0.002614379084967,0.001742919389978,0.003703703703704,0.010893246187364,0.122222222222222,0.010021786492375,0.423747276688453,0.055555555555556,0.009803921568627,0.005882352941176,0.001525054466231,0,0.000217864923747,0.001307189542484,0.000435729847495,0,0.004357298474946,0.000435729847495,0.000653594771242,0.002178649237473,0,0.000435729847495,0.001307189542484,0.026579520697168,0.019389978213508,0,0.003050108932462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025490196078431
22,6,1.46296296296296,11,79,5.45923460898502,80,3281,9.18136439267887,178,5518,1.56073211314476,9,938,54,3.73611111111111,20,269,0.018518518518519,1,1,8.22222222222222,52,592,0.981481481481482,1,53,1.20833333333333,26,87,0.069444444444445,1,5,0.885191347753744,8,532,149.685185185185,652,8083,2.25457570715474,19,1355,79,192,92,50,304,0,675,1238,298,10,160,57,5,596,54,7,2,1,0,0,2198,219,357,80,583,773,749,0,473,0,687,3340,345,465,54,98,69,104,851,4199,476,20447,2663,663,354,37,0,48,16,3,0,210,12,54,72,0,5,80,1247,805,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,48024,0.001645010827919,0.0039980009995,0.001915708812261,0.00104114609362,0.006330168249209,0,0.014055472263868,0.025778777278028,0.006205230717974,0.000208229218724,0.003331667499584,0.001186906546727,0.000104114609362,0.012410461435949,0.001124437781109,0.000145760453107,4.16458437447943E-05,2.08229218723971E-05,0,0,0.045768782275529,0.004560219890055,0.007433783108446,0.001665833749792,0.012139763451608,0.016096118607363,0.015596368482426,0,0.009849242045644,0,0.014305347326337,0.069548559053807,0.007183908045977,0.009682658670665,0.001124437781109,0.002040646343495,0.001436781609195,0.002165583874729,0.01772030651341,0.087435448942196,0.009911710811261,0.425766283524904,0.055451440946194,0.013805597201399,0.007371314342829,0.000770448109279,0,0.000999500249875,0.000333166749958,6.24687656171914E-05,0,0.004372813593203,0.000249875062469,0.001124437781109,0.001499250374813,0,0.000104114609362,0.001665833749792,0.025966183574879,0.01676245210728,0.000333166749958,0.000978677328003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027173913043478
2,1,1.75,6,14,4.88461538461539,79,635,8.09230769230769,106,1052,1.66153846153846,6,216,8,4.81818181818182,15,53,0,0,0,11.5454545454545,43,127,1,1,8,1.63636363636364,9,18,0.090909090909091,1,1,1.2,9,156,189,478,1512,2.46153846153846,19,320,14,46,14,10,62,0,127,253,60,0,50,3,2,107,8,1,6,0,0,0,415,23,73,22,142,89,163,0,126,0,142,641,95,91,8,16,16,29,183,481,93,3738,558,167,41,5,0,0,0,0,0,33,0,3,11,0,0,22,256,161,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,8897,0.001573564122738,0.005170282117568,0.001573564122738,0.001123974373384,0.006968641114983,0,0.014274474541981,0.028436551646623,0.006743846240306,0,0.005619871866921,0.000337192312015,0.000224794874677,0.012026525795212,0.000899179498707,0.000112397437338,0.000674384624031,0,0,0,0.046644936495448,0.002585141058784,0.008205012925705,0.002472743621445,0.015960436102057,0.01000337192312,0.018320782286164,0,0.014162077104642,0,0.015960436102057,0.072046757333933,0.010677756547151,0.010228166797797,0.000899179498707,0.001798358997415,0.001798358997415,0.003259525682814,0.020568731032933,0.054063167359784,0.010452961672474,0.420141620771046,0.062717770034843,0.018770372035518,0.004608294930876,0.000561987186692,0,0,0,0,0,0.003709115432168,0,0.000337192312015,0.001236371810723,0,0,0.002472743621445,0.028773743958638,0.018095987411487,0.001685961560076,0.001236371810723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029785320894684
2,0,0,0,0,3.30769230769231,31,215,7.67692307692308,48,499,1.58461538461538,5,103,15,1,8,15,0,0,0,4.26666666666667,11,64,1,1,15,0.466666666666667,3,7,0.066666666666667,1,1,1.16923076923077,4,76,53.8666666666667,196,808,2.87692307692308,19,187,0,4,4,4,17,0,30,183,34,0,25,25,2,45,15,5,0,0,0,0,72,1,22,2,81,103,68,0,57,0,65,216,50,18,15,13,1,8,40,530,124,2022,350,101,33,0,0,1,6,2,0,5,1,25,15,0,25,2,92,67,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,4766,0,0.00083927822073,0.00083927822073,0.00083927822073,0.003566932438103,0,0.006294586655476,0.038396978598405,0.007133864876206,0,0.005245488879564,0.005245488879564,0.000419639110365,0.009441879983214,0.003147293327738,0.001049097775913,0,0,0,0,0.015107007973143,0.000209819555183,0.004616030214016,0.000419639110365,0.016995383969786,0.021611414183802,0.014267729752413,0,0.011959714645405,0,0.013638271086865,0.045321023919429,0.010490977759127,0.003776751993286,0.003147293327738,0.002727654217373,0.000209819555183,0.00167855644146,0.008392782207302,0.111204364246748,0.026017624842635,0.424255140579102,0.07343684431389,0.021191775073437,0.006924045321024,0,0,0.000209819555183,0.001258917331095,0.000419639110365,0,0.001049097775913,0.000209819555183,0.005245488879564,0.003147293327738,0,0.005245488879564,0.000419639110365,0.019303399076794,0.01405791019723,0,0.003357112882921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026017624842635
0,1,0.090909090909091,1,1,3.25773195876289,15,316,6.83505154639175,38,663,1.70103092783505,7,165,11,2.69230769230769,8,35,0,0,0,7.38461538461539,24,96,1,1,11,2.84615384615385,9,37,0,0,0,0.88659793814433,4,86,95.9090909090909,251,1055,2.49484536082474,10,242,1,29,17,1,65,0,65,202,38,2,43,12,0,45,11,1,0,0,0,0,149,5,72,23,102,84,109,0,96,0,99,316,80,47,11,9,20,18,78,433,125,2467,443,99,56,2,0,0,0,0,0,9,3,12,14,1,2,23,209,114,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6116,0.000163505559189,0.004741661216481,0.002779594506213,0.000163505559189,0.010627861347286,0,0.010627861347286,0.033028122956181,0.006213211249182,0.000327011118378,0.007030739045128,0.001962066710268,0,0.007357750163506,0.001798561151079,0.000163505559189,0,0,0,0,0.024362328319163,0.000817527795945,0.011772400261609,0.003760627861347,0.016677567037279,0.013734466971877,0.017822105951602,0,0.015696533682145,0,0.016187050359712,0.051667756703728,0.013080444735121,0.007684761281884,0.001798561151079,0.001471550032701,0.00327011118378,0.002943100065402,0.012753433616743,0.070797907128842,0.020438194898627,0.403368214519294,0.072432962720733,0.016187050359712,0.009156311314585,0.000327011118378,0,0,0,0,0,0.001471550032701,0.000490516677567,0.001962066710268,0.002289077828646,0.000163505559189,0.000327011118378,0.003760627861347,0.034172661870504,0.018639633747548,0.000654022236756,0.000654022236756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040222367560497
